Smiles,standard_smiles
COc1cc2ccc(=O)oc2c(OC(C)=O)c1OC(C)=O,COc1cc2ccc(=O)oc2c(OC(C)=O)c1OC(C)=O
CCCc1cc(=O)oc2cc(OCC=C(C)C)ccc12,CCCc1cc(=O)oc2cc(OCC=C(C)C)ccc12
COc1cc2ccc(=O)oc2c(O)c1OC,COc1cc2ccc(=O)oc2c(O)c1OC
COc1cc2ccc(=O)oc2c(OC)c1O,COc1cc2ccc(=O)oc2c(OC)c1O
CCOc1ccc2ccc(=O)oc2c1,CCOc1ccc2ccc(=O)oc2c1
COc1cc2ccc(=O)oc2c(OC)c1OC,COc1cc2ccc(=O)oc2c(OC)c1OC
COc1cc2cc(CC=C(C)C)c(=O)oc2cc1OC(=O)C[C@@H](C)O,COc1cc2cc(CC=C(C)C)c(=O)oc2cc1OC(=O)C[C@@H](C)O
C=C(C)CCOc1ccc2ccc(=O)oc2c1,C=C(C)CCOc1ccc2ccc(=O)oc2c1
CCCCc1cc(=O)oc2cc(OCC=C(C)C)ccc12,CCCCc1cc(=O)oc2cc(OCC=C(C)C)ccc12
C[C@H](O)COc1ccc2ccc(=O)oc2c1,C[C@H](O)COc1ccc2ccc(=O)oc2c1
C[C@@H](O)COc1ccc2ccc(=O)oc2c1,C[C@@H](O)COc1ccc2ccc(=O)oc2c1
COc1cc2ccc(=O)oc2c(OC[C@@H](C)OC)c1O,COc1cc2ccc(=O)oc2c(OC[C@@H](C)OC)c1O
CCCOc1ccc2ccc(=O)oc2c1,CCCOc1ccc2ccc(=O)oc2c1
CSCOc1ccc2ccc(=O)oc2c1,CSCOc1ccc2ccc(=O)oc2c1
Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(C(C)(C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(C(C)(C)C)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(F)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(F)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccccc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccccc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(OC(C)(C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OC(C)(C)C)cc2)n2nc(C(F)(F)F)nc2n1
CSc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CSc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(C(C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(C(C)C)cc2)n2nc(C(F)(F)F)nc2n1
COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
C#Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,C#Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
CC(=O)Nc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CC(=O)Nc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(F)c(C)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(F)c(C)c2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(C)c(F)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(C)c(F)c2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(OC(C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OC(C)C)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(OCC(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OCC(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1
COCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
CSCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CSCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(C(C)(C)C(=O)[O-])cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(C(C)(C)C(=O)[O-])cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
Cc1cc(Nc2ccc(C)c(Cl)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(C)c(Cl)c2)n2nc(C(F)(F)F)nc2n1
COC(=O)Nc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COC(=O)Nc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
COC(=O)C(C)(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COC(=O)C(C)(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,Cc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1OC,COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1OC
Cc1cc(Nc2ccc(NC(=O)C(C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(NC(=O)C(C)C)cc2)n2nc(C(F)(F)F)nc2n1
CCOCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CCOCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(CC[NH+](C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(CC[NH+](C)C)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2cc(Cl)c(N)c(Cl)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cc(Cl)c(N)c(Cl)c2)n2nc(C(F)(F)F)nc2n1
COCCOc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COCCOc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(CC(N)=O)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(CC(N)=O)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(OCCO)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OCCO)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(CCC#N)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(CCC#N)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(NC(=O)CC(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(NC(=O)CC(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(COC(C)C)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(COC(C)C)cc2)n2nc(C(F)(F)F)nc2n1
CC(=O)N(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CC(=O)N(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2cccc(Cl)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(Cl)c2)n2nc(C(F)(F)F)nc2n1
COc1cc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)ccc1F,COc1cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)ccc1F
CCC1=CC=C(NC2=CC(C)=NC3=NC(C(F)(F)F)=NN23)C=C1F,CCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1F
CCC1=CC(NC2=CC(C)=NC3=NC(C(F)(F)F)=NN23)=CC=C1F,CCc1cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)ccc1F
CC[C@H](C)Oc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CC[C@H](C)Oc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
CC[C@@H](C)Oc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CC[C@@H](C)Oc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
CCOC(=O)Nc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CCOC(=O)Nc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(OCCCO)cc2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OCCCO)cc2)n2nc(C(F)(F)F)nc2n1
Cc1nc2nc(C)cc(Nc3ccc(C)cc3)n2n1,Cc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1
COc1cc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)ccc1Br,COc1cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)ccc1Br
CCOc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1OCC,CCOc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1OCC
COC(=O)N(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COC(=O)N(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2cccc(C(C)C)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(C(C)C)c2)n2nc(C(F)(F)F)nc2n1
CCc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,CCc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
COC1=CC=CC(NC2=CC(C)=NC3=NC(C(F)(F)F)=NN23)=C1,COc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
Cc1cc(Nc2ccc(C)c(OC(F)F)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(C)c(OC(F)F)c2)n2nc(C(F)(F)F)nc2n1
CCC(=O)N(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CCC(=O)N(C)c1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
Cc1cc(Nc2ccc(C(C)(F)F)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C(C)(F)F)cc2)n2ncnc2n1
CC1=NC2=NC(C(F)(F)F)=NN2C(NC2=CC=CC(CC(F)(F)F)=C2)=C1,Cc1cc(Nc2cccc(CC(F)(F)F)c2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(OC(F)F)c(F)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OC(F)F)c(F)c2)n2nc(C(F)(F)F)nc2n1
CCN(CC)C(=O)Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,CCN(CC)C(=O)Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
COC(=O)[C@H](C)Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COC(=O)[C@H](C)Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
COC(=O)[C@@H](C)Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1,COC(=O)[C@@H](C)Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1
CC(=O)N(Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1)C(C)C,CC(=O)N(Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1)C(C)C
Cc1cc(Nc2ccc(OCCO)c(C)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2ccc(OCCO)c(C)c2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2cccc(OCC(F)(F)F)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(OCC(F)(F)F)c2)n2nc(C(F)(F)F)nc2n1
COCc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,COCc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
Cc1cc(Nc2cc(F)cc(N(C)C)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cc(F)cc(N(C)C)c2)n2nc(C(F)(F)F)nc2n1
COc1cc(F)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,COc1cc(F)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
Cc1cc(Nc2cccc(N(C)C(C)C)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(N(C)C(C)C)c2)n2nc(C(F)(F)F)nc2n1
COc1cc(Br)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,COc1cc(Br)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)cc1NC(C)=O,COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1NC(C)=O
Cc1cc(Nc2cccc(N=S(C)(C)=O)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(N=S(C)(C)=O)c2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2cccc(OCC(C)C)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(OCC(C)C)c2)n2nc(C(F)(F)F)nc2n1
CC(=O)N(C)c1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1,CC(=O)N(C)c1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1
Cc1cc(Nc2ccc(C(C)(C)C(F)(F)F)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C(C)(C)C(F)(F)F)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(C(C)(C)C)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C(C)(C)C)cc2)n2ncnc2n1
Cc1cc(Nc2cccc(OCCCC#N)c2)n2nc(C(F)(F)F)nc2n1,Cc1cc(Nc2cccc(OCCCC#N)c2)n2nc(C(F)(F)F)nc2n1
Cc1cc(Nc2ccc(CC(F)(F)F)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(CC(F)(F)F)cc2)n2ncnc2n1
CCN(Cc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn32)c1)C(C)=O,CCN(Cc1cccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1)C(C)=O
Cc1cc(Nc2ccc(CCC(F)(F)F)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(CCC(F)(F)F)cc2)n2ncnc2n1
CC1=NC2=NC=NN2C(NC2=CC=C(SC(C)(C)C)C=C2)=C1,Cc1cc(Nc2ccc(SC(C)(C)C)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(OC(C)(C)C)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(OC(C)(C)C)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(C)c(C(F)(F)F)c2)n2ncnc2n1,Cc1cc(Nc2ccc(C)c(C(F)(F)F)c2)n2ncnc2n1
Cc1cc(Nc2ccc(C(C)(C)C#N)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C(C)(C)C#N)cc2)n2ncnc2n1
Cc1nc2nc(C)cc(Nc3cc(C(F)(F)F)ccc3Cl)n2n1,Cc1cc(Nc2cc(C(F)(F)F)ccc2Cl)n2nc(C)nc2n1
CCC(C)(C)c1ccc(Nc2cc(C)nc3ncnn32)cc1,CCC(C)(C)c1ccc(Nc2cc(C)nc3ncnn23)cc1
Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2ncnc2n1,Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2ncnc2n1
Cc1cc(Nc2ccc(F)c(C(F)(F)F)c2)n2ncnc2n1,Cc1cc(Nc2ccc(F)c(C(F)(F)F)c2)n2ncnc2n1
Cc1cc(Nc2ccc(C(C)(C)C)c(F)c2)n2ncnc2n1,Cc1cc(Nc2ccc(C(C)(C)C)c(F)c2)n2ncnc2n1
Cc1cc(Nc2ccc(Cl)c(C(F)(F)F)c2)n2ncnc2n1,Cc1cc(Nc2ccc(Cl)c(C(F)(F)F)c2)n2ncnc2n1
Cc1cc(Nc2ccc(C(F)(F)F)c(Cl)c2)n2ncnc2n1,Cc1cc(Nc2ccc(C(F)(F)F)c(Cl)c2)n2ncnc2n1
Cc1cc(Nc2ccc(C(C)C)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(C(C)C)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(CS(=O)(=O)C(C)(C)C)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(CS(=O)(=O)C(C)(C)C)cc2)n2ncnc2n1
Cc1cc(Nc2ccc([S@@](C)=O)cc2)n2ncnc2n1,Cc1cc(Nc2ccc([S@@](C)=O)cc2)n2ncnc2n1
Cc1cc(Nc2ccc([S@](C)=O)cc2)n2ncnc2n1,Cc1cc(Nc2ccc([S@](C)=O)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncnc2n1
Cc1cc(Nc2ccc(S(N)(=O)=O)cc2)n2ncnc2n1,Cc1cc(Nc2ccc(S(N)(=O)=O)cc2)n2ncnc2n1
Cc1cc(Nc2cccc(C(C)(C)C)c2)n2ncnc2n1,Cc1cc(Nc2cccc(C(C)(C)C)c2)n2ncnc2n1
Cc1ccc(Nc2cc(C(F)(F)F)nc3ncnn32)cc1,Cc1ccc(Nc2cc(C(F)(F)F)nc3ncnn23)cc1
Cc1cc(Nc2cccc(C(C)(C)O)c2)n2ncnc2n1,Cc1cc(Nc2cccc(C(C)(C)O)c2)n2ncnc2n1
CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C
CC(=O)c1sc(NC(=O)Nc2cc(C)ccc2C)nc1C,CC(=O)c1sc(NC(=O)Nc2cc(C)ccc2C)nc1C
CC(=O)c1sc(NC(=O)Nc2ccccc2Cl)nc1C,CC(=O)c1sc(NC(=O)Nc2ccccc2Cl)nc1C
Cc1nc(NC(=O)Nc2ccc(O)cc2C)sc1C,Cc1cc(O)ccc1NC(=O)Nc1nc(C)c(C)s1
CC(=O)c1sc(NC(=O)Nc2cccc(Cl)c2Cl)nc1C,CC(=O)c1sc(NC(=O)Nc2cccc(Cl)c2Cl)nc1C
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=CC(C)=CC=C2C)S1,CCOC(=O)c1sc(NC(=O)Nc2cc(C)ccc2C)nc1C
CC(=O)C1=C(C)SC(NC(=O)NC2=CC=C(O)C=C2C)=N1,CC(=O)c1nc(NC(=O)Nc2ccc(O)cc2C)sc1C
CCC1=C(C)N=C(NC(=O)NC2=CC=C(O)C=C2C)S1,CCc1sc(NC(=O)Nc2ccc(O)cc2C)nc1C
CC(=O)c1sc(NC(=O)Nc2cccc(Cl)c2)nc1C,CC(=O)c1sc(NC(=O)Nc2cccc(Cl)c2)nc1C
CCOC(=O)c1nc(NC(=O)Nc2ccc(C)cc2C)sc1C,CCOC(=O)c1nc(NC(=O)Nc2ccc(C)cc2C)sc1C
CC(=O)C1=C(C)SC(NC(=O)NC2=CC(C)=CC=C2C)=N1,CC(=O)c1nc(NC(=O)Nc2cc(C)ccc2C)sc1C
Cc1nc(NC(=O)Nc2ccccc2C)sc1C,Cc1ccccc1NC(=O)Nc1nc(C)c(C)s1
Cc1sc(NC(=O)Nc2ccc(O)cc2C)nc1C(C)C,Cc1cc(O)ccc1NC(=O)Nc1nc(C(C)C)c(C)s1
CCc1nc(NC(=O)Nc2ccc(O)cc2C)sc1C,CCc1nc(NC(=O)Nc2ccc(O)cc2C)sc1C
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=C(C)C=C(O)C(C)=C2)S1,CCOC(=O)c1sc(NC(=O)Nc2cc(C)c(O)cc2C)nc1C
Cc1nc(NC(=O)Nc2cc(C)c(O)cc2C)sc1C,Cc1cc(NC(=O)Nc2nc(C)c(C)s2)c(C)cc1O
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=C(C)C=C(OC)C(C)=C2)S1,CCOC(=O)c1sc(NC(=O)Nc2cc(C)c(OC)cc2C)nc1C
COC(=O)c1sc(NC(=O)Nc2ccccc2Br)nc1C,COC(=O)c1sc(NC(=O)Nc2ccccc2Br)nc1C
COC(=O)c1sc(NC(=O)Nc2ccccc2F)nc1C,COC(=O)c1sc(NC(=O)Nc2ccccc2F)nc1C
COC(=O)c1sc(NC(=O)Nc2ccccc2OC)nc1C,COC(=O)c1sc(NC(=O)Nc2ccccc2OC)nc1C
CC(=O)C1=C(C)SC(NC(=O)NC2=CC(C)=C(O)C=C2C)=N1,CC(=O)c1nc(NC(=O)Nc2cc(C)c(O)cc2C)sc1C
Cc1nc(NC(=O)Nc2cccc(C)c2C)sc1C,Cc1cccc(NC(=O)Nc2nc(C)c(C)s2)c1C
Cc1nc(NC(=O)Nc2ccccc2)sc1C(=O)[O-],Cc1nc(NC(=O)Nc2ccccc2)sc1C(=O)[O-]
CCC1=C(C)N=C(NC(=O)NC2=C(C)C=C(O)C(C)=C2)S1,CCc1sc(NC(=O)Nc2cc(C)c(O)cc2C)nc1C
CCOC(=O)c1nc(NC(=O)Nc2ccc(OC)cc2C)sc1C,CCOC(=O)c1nc(NC(=O)Nc2ccc(OC)cc2C)sc1C
CCOC(=O)c1sc(NC(=O)Nc2ccccc2Br)nc1C,CCOC(=O)c1sc(NC(=O)Nc2ccccc2Br)nc1C
COc1cc(O)ccc1NC(=O)Nc1nc(C(C)=O)c(C)s1,COc1cc(O)ccc1NC(=O)Nc1nc(C(C)=O)c(C)s1
COc1ccc(NC(=O)Nc2nc(C(C)=O)c(C)s2)c(OC)c1,COc1ccc(NC(=O)Nc2nc(C(C)=O)c(C)s2)c(OC)c1
Cc1nc(NC(=O)Nc2cc(C)c(O)cc2C)sc1C(F)(F)F,Cc1cc(NC(=O)Nc2nc(C)c(C(F)(F)F)s2)c(C)cc1O
Cc1cc(O)ccc1NC(=O)Nc1ncc(C(C)C)s1,Cc1cc(O)ccc1NC(=O)Nc1ncc(C(C)C)s1
CCc1csc(NC(=O)Nc2ccc(O)cc2C)n1,CCc1csc(NC(=O)Nc2ccc(O)cc2C)n1
CCc1cnc(NC(=O)Nc2ccc(O)cc2C)s1,CCc1cnc(NC(=O)Nc2ccc(O)cc2C)s1
Cc1cc(O)ccc1NC(=O)Nc1nc(C(C)C)cs1,Cc1cc(O)ccc1NC(=O)Nc1nc(C(C)C)cs1
CC(=O)C1=C(C)SC(NC(=O)NC2=CC=C(C)C=C2)=N1,CC(=O)c1nc(NC(=O)Nc2ccc(C)cc2)sc1C
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=CC=C(O)C(C)=C2)S1,CCOC(=O)c1sc(NC(=O)Nc2ccc(O)c(C)c2)nc1C
COCC1=CN=C(NC(=O)NC2=CC(C)=CC=C2C)S1,COCc1cnc(NC(=O)Nc2cc(C)ccc2C)s1
CCC1=C(C)N=C(NC(=O)NC2=CC(F)=C(O)C=C2C)S1,CCc1sc(NC(=O)Nc2cc(F)c(O)cc2C)nc1C
COCc1cnc(NC(=O)Nc2ccc(O)cc2C)s1,COCc1cnc(NC(=O)Nc2ccc(O)cc2C)s1
CCCc1cnc(NC(=O)Nc2ccc(O)cc2C)s1,CCCc1cnc(NC(=O)Nc2ccc(O)cc2C)s1
COCc1csc(NC(=O)Nc2ccc(O)cc2C)n1,COCc1csc(NC(=O)Nc2ccc(O)cc2C)n1
CCCc1csc(NC(=O)Nc2ccc(O)cc2C)n1,CCCc1csc(NC(=O)Nc2ccc(O)cc2C)n1
Cc1csc(NC(=O)Nc2ccc(N(C)C)cc2C)n1,Cc1csc(NC(=O)Nc2ccc(N(C)C)cc2C)n1
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=CC=C(C)C(OCC)=C2)S1,CCOC(=O)c1sc(NC(=O)Nc2ccc(C)c(OCC)c2)nc1C
CCc1nc(NC(=O)Nc2ccc(O)cc2CC)sc1C,CCc1cc(O)ccc1NC(=O)Nc1nc(CC)c(C)s1
Cc1nc(NC(=O)Nc2cccc(F)c2C)sc1C,Cc1nc(NC(=O)Nc2cccc(F)c2C)sc1C
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=CC(CC)=CC=C2)S1,CCOC(=O)c1sc(NC(=O)Nc2cccc(CC)c2)nc1C
CCCC1=CN=C(NC(=O)NC2=CC(C)=CC=C2C)S1,CCCc1cnc(NC(=O)Nc2cc(C)ccc2C)s1
CC(=O)c1nc(NC(=O)Nc2ccc(O)c(C)c2)sc1C,CC(=O)c1nc(NC(=O)Nc2ccc(O)c(C)c2)sc1C
CCc1nc(NC(=O)Nc2cc(C)c(O)cc2C)sc1C,CCc1nc(NC(=O)Nc2cc(C)c(O)cc2C)sc1C
CCOC(=O)C1=C(C)N=C(NC(=O)NC2=CC=C(O)C(Cl)=C2)S1,CCOC(=O)c1sc(NC(=O)Nc2ccc(O)c(Cl)c2)nc1C
CCC1=C(C)N=C(NC(=O)NC2=CC=C(O)C=C2)S1,CCc1sc(NC(=O)Nc2ccc(O)cc2)nc1C
CCc1cc(O)ccc1NC(=O)Nc1nc(C(C)C)c(C)s1,CCc1cc(O)ccc1NC(=O)Nc1nc(C(C)C)c(C)s1
CCc1nc(NC(=O)Nc2ccc(O)cc2SC)sc1C,CCc1nc(NC(=O)Nc2ccc(O)cc2SC)sc1C
CC(=O)NC1=CC=C(NC(=O)NC2=NC=C(C(C)C)S2)C=C1C,CC(=O)Nc1ccc(NC(=O)Nc2ncc(C(C)C)s2)cc1C
CCc1nc(NC(=O)Nc2ccc(O)cc2OC)sc1C,CCc1nc(NC(=O)Nc2ccc(O)cc2OC)sc1C
CCc1nc(NC(=O)Nc2ccc(OC)cc2OC)sc1C,CCc1nc(NC(=O)Nc2ccc(OC)cc2OC)sc1C
CCC1=C(C)N=C(NC(=O)NC2=CC(C)=C(O)C(C)=C2)S1,CCc1sc(NC(=O)Nc2cc(C)c(O)c(C)c2)nc1C
COCCC1=CN=C(NC(=O)NC2=CC(C)=CC=C2C)S1,COCCc1cnc(NC(=O)Nc2cc(C)ccc2C)s1
CCOC(=O)c1nc(NC(=O)Nc2ccccc2C)sc1C,CCOC(=O)c1nc(NC(=O)Nc2ccccc2C)sc1C
COc1ccc(NC(=O)Nc2nc(C(C)=O)c(C)s2)cc1,COc1ccc(NC(=O)Nc2nc(C(C)=O)c(C)s2)cc1
CCc1nc(NC(=O)Nc2cc(C)c(OC)cc2C)sc1C,CCc1nc(NC(=O)Nc2cc(C)c(OC)cc2C)sc1C
