drug_id,matched_sig_id,matched_cell_id,matched_pert_id,matched_pert_iname,match_score,second_score,margin,above_threshold
0fc10b0bf,CVD001_HUH7_6H:BRD-K77508012-001-01-9:6.025,HUH7,BRD-K77508012,BRD-K77508012,0.17670020121670843,0.15273060496388993,0.023969596252818498,False
0fcba9312,PCLB003_A375_24H:BRD-K21001652-001-01-7:1.11,A375,BRD-K21001652,BRD-K21001652,0.16318099232758435,0.15763638806535624,0.005544604262228109,False
1000f4a19,CPC005_A549_6H:BRD-A94675310-003-01-2:10,A549,BRD-A94675310,BRD-A94675310,0.15994996779759363,0.14533901885916584,0.014610948938427792,False
100370c58,CPC012_MCF7_6H:BRD-A06131576-001-01-6:10,MCF7,BRD-A06131576,BRD-A06131576,0.15560990384784473,0.14834768619305136,0.007262217654793374,False
100afe5d0,CPC012_HT29_6H:BRD-K41227865-001-01-7:10,HT29,BRD-K41227865,ST-4039884,0.15890716447722142,0.1560463637357285,0.0028608007414929193,False
104c2c236,CPC015_MCF7_24H:BRD-A09094913-001-03-1:10,MCF7,BRD-A09094913,strychnine,0.16591779007411875,0.1630366753206814,0.0028811147534373582,False
106043d62,CPC017_A375_6H:BRD-K52850071-001-01-2:10,A375,BRD-K52850071,WHI-P154,0.17232359939051517,0.15600969763158734,0.01631390175892783,False
1087fbcdd,CPC006_HEPG2_6H:BRD-K93023739-001-01-1:6,HEPG2,BRD-K93023739,IKK-inhibitor-X,0.15424086638889786,0.14486923805377885,0.009371628335119009,False
108c2a905,CPC006_HA1E_6H:BRD-A02006392-001-09-9:10,HA1E,BRD-A02006392,nitrendipine,0.1564377247134451,0.14957234824376592,0.006865376469679191,False
108fb5b61,KMS002_THP1_6H:BRD-K58466974-001-01-9:0.12,THP1,BRD-K58466974,TUL_XXI035,0.15514746925258227,0.1516466577500432,0.0035008115025390585,False
10984cb4c,DOS050_MCF7_24H:BRD-K97516320-001-01-5:5,MCF7,BRD-K97516320,BRD-K97516320,0.14935132106503116,0.14226147252405064,0.00708984854098052,False
10afa009a,CPC012_A549_24H:BRD-K22129929-001-03-8:10,A549,BRD-K22129929,BRD-K22129929,0.15873944117601416,0.15479138603230547,0.00394805514370869,False
10c7d51b1,DOS059_A549_24H:BRD-K90526552-001-01-0:5,A549,BRD-K90526552,BRD-K90526552,0.16064161254830023,0.15521313127343428,0.005428481274865948,False
10dbb5b2a,CPC015_A375_6H:BRD-K60770992-066-15-1:10,A375,BRD-K60770992,pergolide,0.15367789377672053,0.14472287513288465,0.008955018643835883,False
10e1e8563,LJP001_SKBR3_6H:BRD-K06569345-001-01-5:0.08,SKBR3,BRD-K06569345,HG-5-88-01,0.17613756659568552,0.17319730814660297,0.00294025844908255,False
10e92bab7,DOS033_A375_24H:BRD-K81440797-001-01-0:5.02,A375,BRD-K81440797,BRD-K81440797,0.17856098160402042,0.16033865733930952,0.018222324264710904,False
10f5655d8,PCLB003_HEPG2_24H:BRD-K03641750-001-01-3:0.37,HEPG2,BRD-K03641750,FL-HDAC-025,0.16416347258286645,0.14809209741874216,0.016071375164124296,False
10f5807a0,DOS023_VCAP_24H:BRD-K39363780-001-01-6:5.02,VCAP,BRD-K39363780,BRD-K39363780,0.17269392299589437,0.15697424428916804,0.01571967870672633,False
1103b3408,DOS059_HT29_24H:BRD-K52157979-001-01-5:5,HT29,BRD-K52157979,BRD-K52157979,0.16305836168767213,0.15938369019110454,0.003674671496567583,False
11325c559,DOS048_A549_24H:BRD-K49283005-001-01-3:4.99,A549,BRD-K49283005,BRD-K49283005,0.16399053906259525,0.15532054270042672,0.00866999636216853,False
118701eb7,CPC006_SW620_6H:BRD-K74305673-001-01-3:10,SW620,BRD-K74305673,IKK-2-inhibitor-V,0.1550850742082108,0.15458795454624702,0.0004971196619637797,False
11880d31a,DOS032_HT29_24H:BRD-K06589444-001-01-3:4.99,HT29,BRD-K06589444,BRD-K06589444,0.15311826009122018,0.14797663358420685,0.0051416265070133305,False
118e48808,CPC012_ASC_24H:BRD-K14191038-001-03-6:10,ASC,BRD-K14191038,JFD02227,0.16779722675227632,0.15706057722289474,0.010736649529381581,False
1191ff5f9,DOS053_A549_24H:BRD-K12980773-001-01-7:5,A549,BRD-K12980773,BRD-K12980773,0.16847266592619917,0.16273689791664805,0.005735768009551112,False
1196f6507,DOS025_VCAP_24H:BRD-K20433775-001-01-5:5.01,VCAP,BRD-K20433775,BRD-K20433775,0.16217140616973288,0.15821331071109498,0.0039580954586379,False
11afcd2b4,CPC010_VCAP_6H:BRD-K19056367-001-02-9:10,VCAP,BRD-K19056367,BRD-K19056367,0.15807567213801035,0.14798323876459374,0.010092433373416615,False
11b3dbac8,CPC012_A375_6H:BRD-A74771556-001-01-0:10,A375,BRD-A74771556,nikkomycin,0.19402429772093333,0.18685946089545166,0.007164836825481663,False
11f421f4b,DOS052_A375_24H:BRD-K00812396-001-02-1:5.01,A375,BRD-K00812396,BRD-K00812396,0.16253656723206114,0.15558189854188909,0.006954668690172056,False
11f5f3784,NMH002_NEU_6H:BRD-K84943004-001-01-9:10,NEU,BRD-K84943004,MC-1293,0.15580990557963517,0.1545698433405483,0.0012400622390868754,False
11f66c124,DOS023_VCAP_24H:BRD-K24572125-001-01-3:5.08,VCAP,BRD-K24572125,BRD-K24572125,0.16142467613885617,0.15322476651421696,0.008199909624639207,False
122c63321,CPD002_MCF7_24H:BRD-K28667793-001-21-6:10,MCF7,BRD-K28667793,pyrazinamide,0.16106888336077496,0.15685257096232078,0.004216312398454186,False
122f493a7,CPC012_VCAP_6H:BRD-K10573841-001-01-0:10,VCAP,BRD-K10573841,tunicamycin,0.16073713427355152,0.14993650556730354,0.010800628706247983,False
12317960c,DOS032_HT29_24H:BRD-K82666260-001-01-7:4.9,HT29,BRD-K82666260,BRD-K82666260,0.14329518320865656,0.14151747963138303,0.0017777035772735261,False
123bbd8c9,LJP002_MCF7_24H:BRD-K33379087-001-01-8:10,MCF7,BRD-K33379087,tivantinib,0.18328538533955827,0.15748158685717517,0.025803798482383095,False
123bd9005,DOS032_A549_24H:BRD-K16984096-001-01-5:5.02,A549,BRD-K16984096,BRD-K16984096,0.15828945341802558,0.15584131103927656,0.0024481423787490186,False
124d80d20,CPC006_PC3_6H:BRD-K23875128-001-04-2:10,PC3,BRD-K23875128,RHO-kinase-inhibitor-III[rockout],0.15734222535213663,0.15086796807610497,0.006474257276031653,False
124e2dd9b,LJP001_MCF7_24H:BRD-K49328571-001-06-9:0.08,MCF7,BRD-K49328571,dasatinib,0.15596910155525007,0.15368570694947392,0.0022833946057761456,False
124f36030,DOS047_A375_24H:BRD-K29253390-001-01-3:4.96,A375,BRD-K29253390,BRD-K29253390,0.17223152508126616,0.16717656460646785,0.005054960474798309,False
1258cb7b5,NMH001_NEU_6H:BRD-K53888148-001-01-0:10,NEU,BRD-K53888148,DASB,0.1679656957120934,0.15206821925351321,0.015897476458580195,False
125db1da8,LJP002_HS578T_6H:BRD-K12343256-001-01-4:2,HS578T,BRD-K12343256,trametinib,0.1725293660205879,0.16200963288494108,0.01051973313564683,False
126afe3ac,CPC006_NCIH1836_6H:BRD-K71799949-001-20-8:96,NCIH1836,BRD-K71799949,carbamazepine,0.14727914425859523,0.14598588747683333,0.0012932567817618978,False
1292bde47,DOS053_A549_24H:BRD-K69951274-001-01-4:5.06,A549,BRD-K69951274,BRD-K69951274,0.15623133130705333,0.15034226389875327,0.005889067408300058,False
12a367c0e,CPC006_OV7_6H:BRD-K89391146-001-02-3:80,OV7,BRD-K89391146,RG-108,0.1696392725991405,0.16517357350303677,0.004465699096103726,False
12be3bd59,DOS049_MCF7_24H:BRD-K62774106-001-01-1:5,MCF7,BRD-K62774106,BRD-K62774106,0.16327627362692437,0.15317343064340197,0.010102842983522403,False
12d8dfdbb,CPC019_A375_6H:BRD-K10833576-001-04-3:10,A375,BRD-K10833576,BRD-K10833576,0.15043010466963344,0.14578079943620742,0.004649305233426021,False
12dc2e607,DOS053_A549_24H:BRD-K46989099-001-01-5:5.02,A549,BRD-K46989099,BRD-K46989099,0.16592836801860392,0.16253732709258617,0.0033910409260177465,False
12fd34362,DOSBIO002_HT29_24H:BRD-K87536251:10.0242,HT29,BRD-K87536251,BRD-K87536251,0.17935103501242888,0.17517970860396803,0.0041713264084608515,False
1344cf491,LJP002_BT20_24H:BRD-K38113518-001-01-5:2,BT20,BRD-K38113518,XMD-16144,0.16615215296773775,0.15695653075555696,0.009195622212180787,False
136179b9f,CPC003_VCAP_24H:BRD-A02176148-001-02-2:10,VCAP,BRD-A02176148,tubaic-acid,0.14224056410282407,0.13958399103691094,0.0026565730659131315,False
13665059e,DOS051_HT29_24H:BRD-K60308664-001-01-4:4.96,HT29,BRD-K60308664,BRD-K60308664,0.1655011816351356,0.15621707593589929,0.009284105699236322,False
1371ab7d1,CPC003_HA1E_24H:BRD-K30990140-003-01-6:10,HA1E,BRD-K30990140,FR-122047,0.15751373766559792,0.15582204432771044,0.0016916933378874899,False
13846f436,DOS009_VCAP_24H:BRD-K95246884-001-01-9:5,VCAP,BRD-K95246884,BRD-K95246884,0.1559300490154853,0.1502400379217551,0.005690011093730185,False
1399e6e65,HOG001_MCF7_24H:BRD-K92317137-001-04-0:0.0412,MCF7,BRD-K92317137,BRD-K92317137,0.16676432183832735,0.15761730322641518,0.009147018611912167,False
13a6daeac,CPC015_ASC_24H:BRD-K85603128-001-02-7:10,ASC,BRD-K85603128,resorcinol,0.15581022256776575,0.15136143132671143,0.004448791241054323,False
13a765815,DOS033_A549_24H:BRD-K82651890-001-01-7:5,A549,BRD-K82651890,BRD-K82651890,0.1792152661783144,0.17052145504149718,0.00869381113681722,False
13c8854af,CPC006_NOMO1_6H:BRD-A01145011-001-01-4:11.1,NOMO1,BRD-A01145011,zebularine,0.16732968168891654,0.15405971410232644,0.013269967586590103,False
13da34f0d,DOS028_VCAP_6H:BRD-K32106123-001-01-2:5.16,VCAP,BRD-K32106123,BRD-K32106123,0.1775080401992704,0.17113866424327165,0.006369375955998763,False
13e699d6a,CPC017_HT29_6H:BRD-K26573499-300-01-3:10,HT29,BRD-K26573499,DMAB-anabaseine,0.17518122055594115,0.1636804794755067,0.011500741080434446,False
13ecdf353,RAD001_MCF7_24H:BRD-K73947551-001-02-8:0.0015,MCF7,BRD-K73947551,amifostine,0.14310553240918017,0.1428131668089133,0.00029236560026688063,False
13f0fc7ff,CPC007_A375_6H:BRD-K63550534-001-04-0:10,A375,BRD-K63550534,BRD-K63550534,0.16097661092399196,0.16074281040636856,0.00023380051762339482,False
13f3659e7,LJP001_SKBR3_24H:BRD-K85606544-001-04-2:10,SKBR3,BRD-K85606544,neratinib,0.1649710215447899,0.16407628408752845,0.0008947374572614575,False
1404f95d7,DOS054_PC3_24H:BRD-K21539100-001-01-4:5,PC3,BRD-K21539100,BRD-K21539100,0.1459297215799567,0.1423640298413683,0.0035656917385883946,False
1433b6544,DOS053_PC3_24H:BRD-K76765843-001-01-1:4.9,PC3,BRD-K76765843,BRD-K76765843,0.1444684959174541,0.14214245814570683,0.0023260377717472525,False
143d04077,CPC010_PC3_6H:BRD-K46645809-001-06-3:10,PC3,BRD-K46645809,BRD-K46645809,0.16067833070357854,0.15123940167446218,0.00943892902911636,False
14602ff38,DOSBIO002_NEU_24H:BRD-K80779790:10,NEU,BRD-K80779790,BRD-K80779790,0.19946497600332774,0.18642840220304854,0.0130365738002792,False
146500cac,PCLB003_MCF7_24H:BRD-K95309561-001-20-5:0.37,MCF7,BRD-K95309561,dienestrol,0.14521671365506478,0.13869541074885325,0.006521302906211529,False
146ba19d5,DOS054_HT29_24H:BRD-K48165980-001-01-2:5,HT29,BRD-K48165980,BRD-K48165980,0.15208510675366058,0.15181516398740041,0.00026994276626016167,False
147a62ce9,CPC009_A375_6H:BRD-K75304533-001-05-6:10,A375,BRD-K75304533,BRD-K75304533,0.18072086126518344,0.15726802316009345,0.023452838105089996,False
14886a5b2,DOS046_A375_24H:BRD-K43708940-001-01-3:5,A375,BRD-K43708940,BRD-K43708940,0.19547157631949605,0.18292561003877003,0.012545966280726017,False
1493a1e86,LJP002_MDAMB231_24H:BRD-K61860715-001-01-2:2,MDAMB231,BRD-K61860715,ZG-10,0.17128944786548309,0.16249402723199105,0.008795420633492035,False
1495258b3,CPC013_NPC_24H:BRD-K59556282-001-01-3:10,NPC,BRD-K59556282,BRD-K59556282,0.1796216479950417,0.17671622103376047,0.002905426961281238,False
149ccc683,PCLB003_HCC515_24H:BRD-K57064803-001-01-0:0.37,HCC515,BRD-K57064803,BRD-K57064803,0.152770601947984,0.14896481008132437,0.0038057918666596358,False
14b9e5384,DOS003_VCAP_24H:BRD-K95500387-001-02-9:5.01,VCAP,BRD-K95500387,BRD-K95500387,0.18114046630048725,0.1523959334817112,0.028744532818776036,False
14c4be770,CPC007_PC3_24H:BRD-K59429476-001-05-0:10,PC3,BRD-K59429476,PSH-021,0.15593328140611215,0.15245839779648163,0.0034748836096305247,False
14dd0b71f,CPC018_MCF7_6H:BRD-A31521121-001-15-7:10,MCF7,BRD-A31521121,methocarbamol,0.15746425238941394,0.14985841525028543,0.0076058371391285184,False
14f536e5c,DOS045_HT29_24H:BRD-K48598367-001-01-7:4.53,HT29,BRD-K48598367,BRD-K48598367,0.15223015922698363,0.15221557181999026,1.4587406993366026e-05,False
14fd3a8f6,DOS034_A375_24H:BRD-K59980440-001-01-4:5.01,A375,BRD-K59980440,SA-424763,0.15565008666807179,0.15446070380622626,0.0011893828618455282,False
1502f8cbb,CPC008_A375_6H:BRD-K91913968-001-08-2:10,A375,BRD-K91913968,BRD-K91913968,0.16410415035623932,0.16182464420593273,0.002279506150306587,False
15137878d,HOG002_MCF7_24H:BRD-K11163873-001-02-8:0.1234,MCF7,BRD-K11163873,phenanthridone,0.1488166602325664,0.14639285158506757,0.002423808647498832,False
15243cb83,CPC016_NEU_24H:BRD-K17075857-001-06-9:10,NEU,BRD-K17075857,chloroxine,0.17499062938628296,0.15650419951034866,0.018486429875934296,False
153840764,CPC012_HA1E_6H:BRD-A36165599-001-01-1:10,HA1E,BRD-A36165599,BRD-A36165599,0.18330845747740182,0.17647666142859939,0.006831796048802435,False
155a94eb7,CPC006_NCIH1836_6H:BRD-K66874953-004-02-1:69.83,NCIH1836,BRD-K66874953,pifithrin-alpha,0.1449520098302703,0.14232975541564033,0.00262225441462996,False
156fc028d,CPC007_HA1E_24H:BRD-K22988559-001-07-5:10,HA1E,BRD-K22988559,BRD-K22988559,0.16176606639362887,0.1513497873792805,0.010416279014348356,False
157d90b1f,CPC011_VCAP_6H:BRD-A19736161-003-11-3:10,VCAP,BRD-A19736161,ondansetron,0.17515813766845756,0.16720697595749243,0.007951161710965132,False
158113616,CPC006_COV644_6H:BRD-A67788537-001-01-7:120,COV644,BRD-A67788537,salermide,0.1793584738857894,0.16194687123216478,0.017411602653624625,False
15c4cc9dc,CPC004_HEPG2_6H:BRD-K74212935-001-04-9:10,HEPG2,BRD-K74212935,ergocryptine,0.14507981205956846,0.14268704809918326,0.002392763960385208,False
15c8a8bc2,DOS032_PC3_24H:BRD-K20597651-001-01-6:4.92,PC3,BRD-K20597651,BRD-K20597651,0.1500149383872194,0.14711372138908835,0.002901216998131062,False
15cca0884,DOS054_MCF7_24H:BRD-K23784811-001-01-4:5,MCF7,BRD-K23784811,BRD-K23784811,0.1589208964674933,0.15209255257771942,0.00682834388977388,False
15da14cfb,DOSBIO001_A375_24H:BRD-K62283710:10.0109,A375,BRD-K62283710,BRD-K62283710,0.1617416198018008,0.16083994519153696,0.0009016746102638307,False
15da4702d,CPD003_PC3_6H:BRD-A33168282-003-11-5:10,PC3,BRD-A33168282,sotalol,0.17689390525844856,0.1752592488184841,0.0016346564399644659,False
15da97282,DOS058_A549_24H:BRD-K75907833-001-01-2:5,A549,BRD-K75907833,BRD-K75907833,0.16072891250138038,0.15457961491009625,0.006149297591284131,False
15dba629f,LJP002_MDAMB231_6H:BRD-A21584801-001-01-4:0.4,MDAMB231,BRD-A21584801,brivanib,0.177246993447414,0.1651095909192467,0.01213740252816728,False
15efb90c9,CPC007_A375_6H:BRD-K94919853-001-04-3:10,A375,BRD-K94919853,10H-phenothiazin-10-yl)(p-tolyl)methanone,0.15908897929451782,0.14671099020944942,0.012377989085068403,False
15f67f442,CPC006_A375_24H:BRD-A81936046-323-01-6:10,A375,BRD-A81936046,BRD-A81936046,0.16654757915189383,0.15971493757086153,0.006832641581032306,False
15fcb2fab,PCLB003_HCC515_24H:BRD-K75295174-001-01-9:10,HCC515,BRD-K75295174,alisertib,0.1632783910226569,0.154048731493903,0.009229659528753903,False
16059830d,HOG001_A549_24H:BRD-A75409952-001-05-7:0.0412,A549,BRD-A75409952,wortmannin,0.15119587292837555,0.14211257215253612,0.009083300775839437,False
161572520,CPC004_HEPG2_6H:BRD-A90490067-001-01-9:10,HEPG2,BRD-A90490067,fulvestrant,0.15802769906130287,0.15696594907013006,0.0010617499911728112,False
1634c47d4,CPC004_HCC515_6H:BRD-K07859598-001-03-9:10,HCC515,BRD-K07859598,GW-5074,0.1565223820390095,0.15133570460259568,0.005186677436413822,False
164e7fef5,LJP002_HS578T_6H:BRD-K07667918-001-02-1:10,HS578T,BRD-K07667918,linsitinib,0.15185050648158388,0.1465890494290244,0.005261457052559482,False
169be09b6,CPC013_SKB_24H:BRD-K65261396-002-01-3:10,SKB,BRD-K65261396,tacrolimus,0.162629143371383,0.1563036683267005,0.006325475044682505,False
169e4500c,CPC013_HEPG2_6H:BRD-K62768020-236-01-8:10,HEPG2,BRD-K62768020,BRD-K62768020,0.15243610688565626,0.14954176774867817,0.0028943391369780913,False
169fb7b56,KMS002_NOMO1_6H:BRD-K66645150-001-01-4:1.11,NOMO1,BRD-K66645150,BG-STK33-55,0.15921531383695658,0.14826273722102581,0.01095257661593077,False
16aa4d496,CPC009_A549_24H:BRD-A57457122-001-01-2:10,A549,BRD-A57457122,VU-0400071-3,0.1482168662821055,0.14669378419576598,0.0015230820863395278,False
16c3d3bee,CPC014_HCC515_6H:BRD-K64935403-001-01-6:10,HCC515,BRD-K64935403,ebelactone-b,0.1814361701518441,0.15785759902109325,0.023578571130750847,False
16d2a37f7,DOS013_VCAP_6H:BRD-K33038714-001-01-1:5.02,VCAP,BRD-K33038714,BRD-K33038714,0.1887570536380077,0.18346073019090564,0.005296323447102069,False
16fc18110,CPC010_PC3_24H:BRD-K41284916-001-05-8:10,PC3,BRD-K41284916,BRD-K41284916,0.1639414347197995,0.15475357836550432,0.00918785635429517,False
170500372,CPC001_HCC515_6H:BRD-K12120659-305-01-4:10,HCC515,BRD-K12120659,GR-144053,0.16663951237605912,0.1655570456425126,0.0010824667335465055,False
17196dc34,DOS049_A375_24H:BRD-K67520049-001-01-3:5,A375,BRD-K67520049,BRD-K67520049,0.1789663031280324,0.16785592023166715,0.011110382896365262,False
1723757d2,DOS006_VCAP_6H:BRD-K61872587-001-02-0:5,VCAP,BRD-K61872587,BRD-K61872587,0.16946161891733075,0.15701000823627467,0.012451610681056074,False
172c462b2,CPC006_VCAP_24H:BRD-K73319509-001-02-3:40,VCAP,BRD-K73319509,PF-04217903,0.14787764510102544,0.14763209757625273,0.00024554752477271014,False
172ce511a,PCLB003_HT29_24H:BRD-K17016787-001-09-2:0.04,HT29,BRD-K17016787,estriol,0.15802311064915892,0.14800738556135126,0.010015725087807653,False
172d8eb80,CPC007_HT29_6H:BRD-K23980805-001-05-7:10,HT29,BRD-K23980805,BRD-K23980805,0.16326446367854358,0.16002848202312775,0.0032359816554158316,False
1738d9092,CPC010_VCAP_24H:BRD-K12623437-001-05-2:10,VCAP,BRD-K12623437,BRD-K12623437,0.18469079216581297,0.17349320977096713,0.011197582394845834,False
1748c1d01,CPC006_NCIH596_6H:BRD-A75517195-001-01-3:40,NCIH596,BRD-A75517195,thiazolopyrimidine,0.1919094539740196,0.17850746528414907,0.013401988689870525,False
17490f218,RAD001_MCF7_24H:BRD-K95986273-001-01-9:0.0015,MCF7,BRD-K95986273,MW-MITF24,0.1556243017771274,0.14472448164425522,0.01089982013287219,False
174dbc4c7,DOS032_PC3_24H:BRD-K63385089-001-01-6:5.08,PC3,BRD-K63385089,SA-85764,0.16758359667889547,0.15275544823820797,0.0148281484406875,False
175129f43,DOS056_A375_24H:BRD-K18929270-001-01-6:5,A375,BRD-K18929270,BRD-K18929270,0.14654079108723003,0.14528666956050018,0.0012541215267298511,False
177e72783,CPC003_HA1E_24H:BRD-K65417056-003-03-6:10,HA1E,BRD-K65417056,meprylcaine,0.1577452986761615,0.15664255788544426,0.0011027407907172326,False
1787430b9,PCLB002_A549_24H:BRD-A74907996:0.04,A549,BRD-A74907996,equol,0.15418091915191293,0.1517377752221025,0.002443143929810432,False
17a8535e9,CPC011_A549_6H:BRD-K27316855-001-09-1:10,A549,BRD-K27316855,calcitriol,0.15456085033473713,0.15316227300316412,0.0013985773315730032,False
17beda051,CPC015_A549_6H:BRD-K32830106-001-01-8:10,A549,BRD-K32830106,guanfacine,0.16915006430141002,0.14897881159576754,0.02017125270564249,False
17dedf9a7,CPC006_AGS_6H:BRD-K74236984-001-01-4:10,AGS,BRD-K74236984,UNC-0321,0.171792515553511,0.1675804711145774,0.004212044438933582,False
17e32e2ca,CPC002_PC3_6H:BRD-A69960130-066-01-4:10,PC3,BRD-A69960130,bromocriptine,0.1530383339353405,0.1520009595066159,0.0010373744287245912,False
17f560a5b,CPC007_HCC515_6H:BRD-K70693222-001-08-7:10,HCC515,BRD-K70693222,BRD-K70693222,0.17103209753037896,0.1549478673064995,0.016084230223879448,False
180096cac,CPC006_A375_24H:BRD-K81473043-001-04-7:0.35,A375,BRD-K81473043,tanespimycin,0.16213442887956714,0.15703655861602794,0.005097870263539195,False
182c3b858,AML001_U937_24H:BRD-A73558769:3.33333,U937,BRD-A73558769,BRD-A73558769,0.14585076396324562,0.13469628380686083,0.011154480156384788,False
183c7e3f3,ERG015_VCAP_24H:BRD-K19919069-001-02-9:10,VCAP,BRD-K19919069,BRD-K19919069,0.17502114247426276,0.1563180443759605,0.018703098098302257,False
18590bfd8,LJP002_MCF7_24H:BRD-K02708799-001-01-4:2,MCF7,BRD-K02708799,GSK-1059615,0.1623182937257843,0.1546092977287525,0.007708995997031787,False
18635b586,CPC013_A549_24H:BRD-K53331454-001-01-9:10,A549,BRD-K53331454,BRD-K53331454,0.14638067007785227,0.14334187848017102,0.0030387915976812507,False
1865f086c,CPC004_PC3_6H:BRD-A22032524-074-04-0:10,PC3,BRD-A22032524,amlodipine,0.15619613101718213,0.1493877358224153,0.006808395194766836,False
18a406358,DOS058_A549_24H:BRD-K14310250-019-01-9:5,A549,BRD-K14310250,BRD-K14310250,0.18415806757418157,0.16882249641933475,0.015335571154846822,False
18bb41b2c,CPC009_HEPG2_6H:BRD-K10114046-001-01-6:10,HEPG2,BRD-K10114046,BRD-K10114046,0.19718035116473032,0.1677367633802395,0.029443587784490827,False
18c37e601,DOS054_MCF7_24H:BRD-K43025837-001-01-8:5,MCF7,BRD-K43025837,BRD-K43025837,0.16172165603817323,0.16144528355805018,0.0002763724801230494,False
18c66651f,ERG017_VCAP_24H:BRD-K75065443:10.07,VCAP,BRD-K75065443,BRD-K75065443,0.16082561563228132,0.15478762720667322,0.0060379884256080985,False
18d693579,CPC015_A549_6H:BRD-K49945136-001-03-5:10,A549,BRD-K49945136,GR-113808,0.15756435146671893,0.1546470714962439,0.0029172799704750285,False
18f6fcc4f,NMH002_NEU_6H:BRD-K45882009-001-06-1:10,NEU,BRD-K45882009,dihydrocapsaicin,0.14607171424230114,0.1402487983486427,0.005822915893658437,False
1908efe59,CVD001_PHH_24H:BRD-K47869605-001-18-9:2.5,PHH,BRD-K47869605,podophyllotoxin,0.16708572985296302,0.1545813260399628,0.01250440381300022,False
191bfe656,CPC010_A375_6H:BRD-K36591038-001-05-6:10,A375,BRD-K36591038,BRD-K36591038,0.1601235547106921,0.15181283813712498,0.008310716573567106,False
1929f8e5e,CPC005_MCF7_6H:BRD-A63998256-001-02-3:10,MCF7,BRD-A63998256,helveticoside,0.15469310779079248,0.1539782585268154,0.0007148492639770798,False
19542f8df,DOS010_VCAP_24H:BRD-K05261220-001-01-0:5.05,VCAP,BRD-K05261220,BRD-K05261220,0.17130855954957064,0.13498768775152606,0.03632087179804458,False
